index	ROIName7	R	A	S	ROILabel17	ROIName17	name
633	7Networks_RH_SomMot_52	10	2	46	765	17Networks_RH_SalVentAttnA_FrMed_5	7Networks_RH_SomMot_52
634	7Networks_RH_SomMot_53	50	-22	46	571	17Networks_RH_SomMotA_3	7Networks_RH_SomMot_53
635	7Networks_RH_SomMot_54	50	-14	50	572	17Networks_RH_SomMotA_4	7Networks_RH_SomMot_54
636	7Networks_RH_SomMot_55	40	-16	42	628	17Networks_RH_SomMotB_Cent_12	7Networks_RH_SomMot_55
637	7Networks_RH_SomMot_56	54	-18	54	573	17Networks_RH_SomMotA_5	7Networks_RH_SomMot_56
638	7Networks_RH_SomMot_57	10	-10	48	574	17Networks_RH_SomMotA_6	7Networks_RH_SomMot_57
639	7Networks_RH_SomMot_58	48	-8	52	732	17Networks_RH_SalVentAttnA_PrC_2	7Networks_RH_SomMot_58
640	7Networks_RH_SomMot_59	40	-14	48	575	17Networks_RH_SomMotA_7	7Networks_RH_SomMot_59
641	7Networks_RH_SomMot_60	12	-22	46	756	17Networks_RH_SalVentAttnA_ParMed_7	7Networks_RH_SomMot_60
642	7Networks_RH_SomMot_61	48	-28	56	576	17Networks_RH_SomMotA_8	7Networks_RH_SomMot_61
643	7Networks_RH_SomMot_62	40	-20	48	577	17Networks_RH_SomMotA_9	7Networks_RH_SomMot_62
644	7Networks_RH_SomMot_63	46	-20	60	578	17Networks_RH_SomMotA_10	7Networks_RH_SomMot_63
645	7Networks_RH_SomMot_64	6	0	54	767	17Networks_RH_SalVentAttnA_FrMed_7	7Networks_RH_SomMot_64
646	7Networks_RH_SomMot_65	44	-8	60	579	17Networks_RH_SomMotA_11	7Networks_RH_SomMot_65
647	7Networks_RH_SomMot_66	6	-16	52	580	17Networks_RH_SomMotA_12	7Networks_RH_SomMot_66
648	7Networks_RH_SomMot_67	8	-30	50	581	17Networks_RH_SomMotA_13	7Networks_RH_SomMot_67
649	7Networks_RH_SomMot_68	40	-18	56	582	17Networks_RH_SomMotA_14	7Networks_RH_SomMot_68
650	7Networks_RH_SomMot_69	30	-38	56	583	17Networks_RH_SomMotA_15	7Networks_RH_SomMot_69
651	7Networks_RH_SomMot_70	40	-34	60	584	17Networks_RH_SomMotA_16	7Networks_RH_SomMot_70
652	7Networks_RH_SomMot_71	38	-24	52	585	17Networks_RH_SomMotA_17	7Networks_RH_SomMot_71
653	7Networks_RH_SomMot_72	14	-44	58	760	17Networks_RH_SalVentAttnA_ParMed_11	7Networks_RH_SomMot_72
654	7Networks_RH_SomMot_73	42	-28	66	586	17Networks_RH_SomMotA_18	7Networks_RH_SomMot_73
655	7Networks_RH_SomMot_74	6	-36	56	587	17Networks_RH_SomMotA_19	7Networks_RH_SomMot_74
656	7Networks_RH_SomMot_75	38	-16	66	588	17Networks_RH_SomMotA_20	7Networks_RH_SomMot_75
657	7Networks_RH_SomMot_76	32	-40	66	589	17Networks_RH_SomMotA_21	7Networks_RH_SomMot_76
658	7Networks_RH_SomMot_77	4	-24	58	590	17Networks_RH_SomMotA_22	7Networks_RH_SomMot_77
659	7Networks_RH_SomMot_78	32	-28	60	591	17Networks_RH_SomMotA_23	7Networks_RH_SomMot_78
660	7Networks_RH_SomMot_79	30	-34	66	592	17Networks_RH_SomMotA_24	7Networks_RH_SomMot_79
661	7Networks_RH_SomMot_80	30	-24	60	593	17Networks_RH_SomMotA_25	7Networks_RH_SomMot_80
662	7Networks_RH_SomMot_81	28	-12	66	594	17Networks_RH_SomMotA_26	7Networks_RH_SomMot_81
663	7Networks_RH_SomMot_82	8	-40	62	595	17Networks_RH_SomMotA_27	7Networks_RH_SomMot_82
664	7Networks_RH_SomMot_83	4	-10	66	596	17Networks_RH_SomMotA_28	7Networks_RH_SomMot_83
665	7Networks_RH_SomMot_84	28	-18	72	597	17Networks_RH_SomMotA_29	7Networks_RH_SomMot_84
666	7Networks_RH_SomMot_85	2	-34	64	598	17Networks_RH_SomMotA_30	7Networks_RH_SomMot_85
667	7Networks_RH_SomMot_86	24	-28	66	599	17Networks_RH_SomMotA_31	7Networks_RH_SomMot_86
668	7Networks_RH_SomMot_87	24	-42	66	600	17Networks_RH_SomMotA_32	7Networks_RH_SomMot_87
669	7Networks_RH_SomMot_88	22	-34	70	602	17Networks_RH_SomMotA_34	7Networks_RH_SomMot_88
670	7Networks_RH_SomMot_89	14	-42	68	603	17Networks_RH_SomMotA_35	7Networks_RH_SomMot_89
671	7Networks_RH_SomMot_90	20	-24	66	604	17Networks_RH_SomMotA_36	7Networks_RH_SomMot_90
672	7Networks_RH_SomMot_91	12	-4	72	770	17Networks_RH_SalVentAttnA_FrMed_10	7Networks_RH_SomMot_91
673	7Networks_RH_SomMot_92	20	-14	72	605	17Networks_RH_SomMotA_37	7Networks_RH_SomMot_92
674	7Networks_RH_SomMot_93	6	-40	70	606	17Networks_RH_SomMotA_38	7Networks_RH_SomMot_93
675	7Networks_RH_SomMot_94	14	-44	76	607	17Networks_RH_SomMotA_39	7Networks_RH_SomMot_94
676	7Networks_RH_SomMot_95	6	-20	74	608	17Networks_RH_SomMotA_40	7Networks_RH_SomMot_95
677	7Networks_RH_SomMot_96	12	-14	72	609	17Networks_RH_SomMotA_41	7Networks_RH_SomMot_96
678	7Networks_RH_SomMot_97	22	-38	74	610	17Networks_RH_SomMotA_42	7Networks_RH_SomMot_97
679	7Networks_RH_SomMot_98	16	-30	70	611	17Networks_RH_SomMotA_43	7Networks_RH_SomMot_98
680	7Networks_RH_SomMot_99	20	-30	76	612	17Networks_RH_SomMotA_44	7Networks_RH_SomMot_99
681	7Networks_RH_SomMot_100	4	-32	74	613	17Networks_RH_SomMotA_45	7Networks_RH_SomMot_100
682	7Networks_RH_SomMot_101	12	-38	78	614	17Networks_RH_SomMotA_46	7Networks_RH_SomMot_101
683	7Networks_RH_SomMot_102	14	-26	72	615	17Networks_RH_SomMotA_47	7Networks_RH_SomMot_102
684	7Networks_RH_SomMot_103	12	-32	76	616	17Networks_RH_SomMotA_48	7Networks_RH_SomMot_103
685	7Networks_RH_DorsAttn_Post_1	48	-34	-22	659	17Networks_RH_DorsAttnA_TempOcc_1	7Networks_RH_DorsAttn_Post_1
686	7Networks_RH_DorsAttn_Post_2	46	-46	-20	661	17Networks_RH_DorsAttnA_TempOcc_3	7Networks_RH_DorsAttn_Post_2
687	7Networks_RH_DorsAttn_Post_3	52	-46	-18	662	17Networks_RH_DorsAttnA_TempOcc_4	7Networks_RH_DorsAttn_Post_3
688	7Networks_RH_DorsAttn_Post_4	50	-60	-12	663	17Networks_RH_DorsAttnA_TempOcc_5	7Networks_RH_DorsAttn_Post_4
689	7Networks_RH_DorsAttn_Post_5	58	-54	-16	829	17Networks_RH_ContA_Temp_1	7Networks_RH_DorsAttn_Post_5
690	7Networks_RH_DorsAttn_Post_6	56	-56	-4	665	17Networks_RH_DorsAttnA_TempOcc_7	7Networks_RH_DorsAttn_Post_6
691	7Networks_RH_DorsAttn_Post_7	62	-54	2	693	17Networks_RH_DorsAttnB_TempOcc_1	7Networks_RH_DorsAttn_Post_7
692	7Networks_RH_DorsAttn_Post_8	50	-60	4	666	17Networks_RH_DorsAttnA_TempOcc_8	7Networks_RH_DorsAttn_Post_8
693	7Networks_RH_DorsAttn_Post_9	52	-60	14	668	17Networks_RH_DorsAttnA_ParOcc_2	7Networks_RH_DorsAttn_Post_9
694	7Networks_RH_DorsAttn_Post_10	50	-54	14	998	17Networks_RH_TempPar_20	7Networks_RH_DorsAttn_Post_10
695	7Networks_RH_DorsAttn_Post_11	46	-68	18	671	17Networks_RH_DorsAttnA_ParOcc_5	7Networks_RH_DorsAttn_Post_11
696	7Networks_RH_DorsAttn_Post_12	46	-76	28	970	17Networks_RH_DefaultC_IPL_2	7Networks_RH_DorsAttn_Post_12
697	7Networks_RH_DorsAttn_Post_13	38	-78	32	675	17Networks_RH_DorsAttnA_ParOcc_9	7Networks_RH_DorsAttn_Post_13
698	7Networks_RH_DorsAttn_Post_14	58	-18	34	696	17Networks_RH_DorsAttnB_PostC_3	7Networks_RH_DorsAttn_Post_14
699	7Networks_RH_DorsAttn_Post_15	36	-72	40	831	17Networks_RH_ContA_IPS_1	7Networks_RH_DorsAttn_Post_15
700	7Networks_RH_DorsAttn_Post_16	30	-66	34	676	17Networks_RH_DorsAttnA_SPL_1	7Networks_RH_DorsAttn_Post_16
701	7Networks_RH_DorsAttn_Post_17	56	-22	44	698	17Networks_RH_DorsAttnB_PostC_5	7Networks_RH_DorsAttn_Post_17
702	7Networks_RH_DorsAttn_Post_18	54	-28	52	699	17Networks_RH_DorsAttnB_PostC_6	7Networks_RH_DorsAttn_Post_18
703	7Networks_RH_DorsAttn_Post_19	32	-68	48	836	17Networks_RH_ContA_IPS_6	7Networks_RH_DorsAttn_Post_19
704	7Networks_RH_DorsAttn_Post_20	48	-36	56	837	17Networks_RH_ContA_IPS_7	7Networks_RH_DorsAttn_Post_20
705	7Networks_RH_DorsAttn_Post_21	24	-74	52	679	17Networks_RH_DorsAttnA_SPL_4	7Networks_RH_DorsAttn_Post_21
706	7Networks_RH_DorsAttn_Post_22	24	-66	46	680	17Networks_RH_DorsAttnA_SPL_5	7Networks_RH_DorsAttn_Post_22
707	7Networks_RH_DorsAttn_Post_23	48	-28	42	700	17Networks_RH_DorsAttnB_PostC_7	7Networks_RH_DorsAttn_Post_23
708	7Networks_RH_DorsAttn_Post_24	30	-64	52	681	17Networks_RH_DorsAttnA_SPL_6	7Networks_RH_DorsAttn_Post_24
709	7Networks_RH_DorsAttn_Post_25	38	-42	44	840	17Networks_RH_ContA_IPS_10	7Networks_RH_DorsAttn_Post_25
710	7Networks_RH_DorsAttn_Post_26	42	-38	56	701	17Networks_RH_DorsAttnB_PostC_8	7Networks_RH_DorsAttn_Post_26
711	7Networks_RH_DorsAttn_Post_27	14	-78	52	682	17Networks_RH_DorsAttnA_SPL_7	7Networks_RH_DorsAttn_Post_27
712	7Networks_RH_DorsAttn_Post_28	40	-32	44	702	17Networks_RH_DorsAttnB_PostC_9	7Networks_RH_DorsAttn_Post_28
713	7Networks_RH_DorsAttn_Post_29	36	-58	50	842	17Networks_RH_ContA_IPS_12	7Networks_RH_DorsAttn_Post_29
714	7Networks_RH_DorsAttn_Post_30	42	-28	44	703	17Networks_RH_DorsAttnB_PostC_10	7Networks_RH_DorsAttn_Post_30
715	7Networks_RH_DorsAttn_Post_31	36	-46	52	683	17Networks_RH_DorsAttnA_SPL_8	7Networks_RH_DorsAttn_Post_31
716	7Networks_RH_DorsAttn_Post_32	32	-58	58	684	17Networks_RH_DorsAttnA_SPL_9	7Networks_RH_DorsAttn_Post_32
717	7Networks_RH_DorsAttn_Post_33	6	-52	50	904	17Networks_RH_ContC_pCun_9	7Networks_RH_DorsAttn_Post_33
718	7Networks_RH_DorsAttn_Post_34	30	-50	52	685	17Networks_RH_DorsAttnA_SPL_10	7Networks_RH_DorsAttn_Post_34
719	7Networks_RH_DorsAttn_Post_35	34	-34	48	704	17Networks_RH_DorsAttnB_PostC_11	7Networks_RH_DorsAttn_Post_35
720	7Networks_RH_DorsAttn_Post_36	38	-40	58	705	17Networks_RH_DorsAttnB_PostC_12	7Networks_RH_DorsAttn_Post_36
721	7Networks_RH_DorsAttn_Post_37	18	-70	54	686	17Networks_RH_DorsAttnA_SPL_11	7Networks_RH_DorsAttn_Post_37
722	7Networks_RH_DorsAttn_Post_38	4	-66	52	905	17Networks_RH_ContC_pCun_10	7Networks_RH_DorsAttn_Post_38
723	7Networks_RH_DorsAttn_Post_39	24	-66	56	687	17Networks_RH_DorsAttnA_SPL_12	7Networks_RH_DorsAttn_Post_39
724	7Networks_RH_DorsAttn_Post_40	10	-72	54	688	17Networks_RH_DorsAttnA_SPL_13	7Networks_RH_DorsAttn_Post_40
725	7Networks_RH_DorsAttn_Post_41	8	-56	54	906	17Networks_RH_ContC_pCun_11	7Networks_RH_DorsAttn_Post_41
726	7Networks_RH_DorsAttn_Post_42	38	-48	62	706	17Networks_RH_DorsAttnB_PostC_13	7Networks_RH_DorsAttn_Post_42
727	7Networks_RH_DorsAttn_Post_43	30	-54	62	689	17Networks_RH_DorsAttnA_SPL_14	7Networks_RH_DorsAttn_Post_43
728	7Networks_RH_DorsAttn_Post_44	24	-60	62	690	17Networks_RH_DorsAttnA_SPL_15	7Networks_RH_DorsAttn_Post_44
729	7Networks_RH_DorsAttn_Post_45	20	-66	64	691	17Networks_RH_DorsAttnA_SPL_16	7Networks_RH_DorsAttn_Post_45
730	7Networks_RH_DorsAttn_Post_46	10	-64	62	692	17Networks_RH_DorsAttnA_SPL_17	7Networks_RH_DorsAttn_Post_46
731	7Networks_RH_DorsAttn_Post_47	6	-54	60	707	17Networks_RH_DorsAttnB_PostC_14	7Networks_RH_DorsAttn_Post_47
732	7Networks_RH_DorsAttn_Post_48	30	-48	70	708	17Networks_RH_DorsAttnB_PostC_15	7Networks_RH_DorsAttn_Post_48
733	7Networks_RH_DorsAttn_Post_49	22	-56	70	710	17Networks_RH_DorsAttnB_PostC_17	7Networks_RH_DorsAttn_Post_49
734	7Networks_RH_DorsAttn_Post_50	16	-56	68	711	17Networks_RH_DorsAttnB_PostC_18	7Networks_RH_DorsAttn_Post_50
735	7Networks_RH_DorsAttn_Post_51	8	-52	70	712	17Networks_RH_DorsAttnB_PostC_19	7Networks_RH_DorsAttn_Post_51
736	7Networks_RH_DorsAttn_Post_52	20	-48	70	713	17Networks_RH_DorsAttnB_PostC_20	7Networks_RH_DorsAttn_Post_52
737	7Networks_RH_DorsAttn_FEF_1	42	-2	52	714	17Networks_RH_DorsAttnB_FEF_1	7Networks_RH_DorsAttn_FEF_1
738	7Networks_RH_DorsAttn_FEF_2	32	-2	52	715	17Networks_RH_DorsAttnB_FEF_2	7Networks_RH_DorsAttn_FEF_2
739	7Networks_RH_DorsAttn_FEF_3	26	4	52	716	17Networks_RH_DorsAttnB_FEF_3	7Networks_RH_DorsAttn_FEF_3
740	7Networks_RH_DorsAttn_FEF_4	34	-8	58	717	17Networks_RH_DorsAttnB_FEF_4	7Networks_RH_DorsAttn_FEF_4
741	7Networks_RH_DorsAttn_FEF_5	26	-8	52	718	17Networks_RH_DorsAttnB_FEF_5	7Networks_RH_DorsAttn_FEF_5
742	7Networks_RH_DorsAttn_FEF_6	24	-4	62	719	17Networks_RH_DorsAttnB_FEF_6	7Networks_RH_DorsAttn_FEF_6
743	7Networks_RH_DorsAttn_PrCv_1	50	12	22	847	17Networks_RH_ContA_PFCl_4	7Networks_RH_DorsAttn_PrCv_1
744	7Networks_RH_DorsAttn_PrCv_2	44	8	26	851	17Networks_RH_ContA_PFCl_8	7Networks_RH_DorsAttn_PrCv_2
745	7Networks_RH_DorsAttn_PrCv_3	54	10	30	720	17Networks_RH_DorsAttnB_PrCv_1	7Networks_RH_DorsAttn_PrCv_3
746	7Networks_RH_SalVentAttn_TempOccPar_1	64	-46	4	989	17Networks_RH_TempPar_11	7Networks_RH_SalVentAttn_TempOccPar_1
747	7Networks_RH_SalVentAttn_TempOccPar_2	56	-42	8	993	17Networks_RH_TempPar_15	7Networks_RH_SalVentAttn_TempOccPar_2
748	7Networks_RH_SalVentAttn_TempOccPar_3	58	-54	8	994	17Networks_RH_TempPar_16	7Networks_RH_SalVentAttn_TempOccPar_3
749	7Networks_RH_SalVentAttn_TempOccPar_4	52	-40	12	996	17Networks_RH_TempPar_18	7Networks_RH_SalVentAttn_TempOccPar_4
750	7Networks_RH_SalVentAttn_TempOccPar_5	56	-40	20	1000	17Networks_RH_TempPar_22	7Networks_RH_SalVentAttn_TempOccPar_5
751	7Networks_RH_SalVentAttn_TempOccPar_6	64	-32	20	721	17Networks_RH_SalVentAttnA_ParOper_1	7Networks_RH_SalVentAttn_TempOccPar_6
752	7Networks_RH_SalVentAttn_TempOccPar_7	54	-32	24	722	17Networks_RH_SalVentAttnA_ParOper_2	7Networks_RH_SalVentAttn_TempOccPar_7
753	7Networks_RH_SalVentAttn_TempOccPar_8	64	-40	20	723	17Networks_RH_SalVentAttnA_ParOper_3	7Networks_RH_SalVentAttn_TempOccPar_8
754	7Networks_RH_SalVentAttn_TempOccPar_9	50	-28	26	724	17Networks_RH_SalVentAttnA_ParOper_4	7Networks_RH_SalVentAttn_TempOccPar_9
755	7Networks_RH_SalVentAttn_TempOccPar_10	64	-32	28	725	17Networks_RH_SalVentAttnA_ParOper_5	7Networks_RH_SalVentAttn_TempOccPar_10
756	7Networks_RH_SalVentAttn_TempOccPar_11	60	-20	20	726	17Networks_RH_SalVentAttnA_ParOper_6	7Networks_RH_SalVentAttn_TempOccPar_11
757	7Networks_RH_SalVentAttn_TempOccPar_12	56	-30	34	727	17Networks_RH_SalVentAttnA_ParOper_7	7Networks_RH_SalVentAttn_TempOccPar_12
758	7Networks_RH_SalVentAttn_TempOccPar_13	64	-40	28	772	17Networks_RH_SalVentAttnB_IPL_2	7Networks_RH_SalVentAttn_TempOccPar_13
759	7Networks_RH_SalVentAttn_TempOccPar_14	60	-24	28	728	17Networks_RH_SalVentAttnA_ParOper_8	7Networks_RH_SalVentAttn_TempOccPar_14
760	7Networks_RH_SalVentAttn_TempOccPar_15	62	-28	38	729	17Networks_RH_SalVentAttnA_ParOper_9	7Networks_RH_SalVentAttn_TempOccPar_15
761	7Networks_RH_SalVentAttn_TempOccPar_16	64	-18	28	730	17Networks_RH_SalVentAttnA_ParOper_10	7Networks_RH_SalVentAttn_TempOccPar_16
762	7Networks_RH_SalVentAttn_TempOccPar_17	64	-34	40	773	17Networks_RH_SalVentAttnB_IPL_3	7Networks_RH_SalVentAttn_TempOccPar_17
763	7Networks_RH_SalVentAttn_TempOccPar_18	64	-22	40	695	17Networks_RH_DorsAttnB_PostC_2	7Networks_RH_SalVentAttn_TempOccPar_18
764	7Networks_RH_SalVentAttn_PrC_1	50	4	40	854	17Networks_RH_ContA_PFCl_11	7Networks_RH_SalVentAttn_PrC_1
765	7Networks_RH_SalVentAttn_PrC_2	50	-2	48	731	17Networks_RH_SalVentAttnA_PrC_1	7Networks_RH_SalVentAttn_PrC_2
766	7Networks_RH_SalVentAttn_FrOperIns_1	38	8	-20	741	17Networks_RH_SalVentAttnA_Ins_1	7Networks_RH_SalVentAttn_FrOperIns_1
767	7Networks_RH_SalVentAttn_FrOperIns_2	38	10	-12	742	17Networks_RH_SalVentAttnA_Ins_2	7Networks_RH_SalVentAttn_FrOperIns_2
768	7Networks_RH_SalVentAttn_FrOperIns_3	46	6	-14	645	17Networks_RH_SomMotB_Aud_1	7Networks_RH_SalVentAttn_FrOperIns_3
769	7Networks_RH_SalVentAttn_FrOperIns_4	40	0	-12	743	17Networks_RH_SalVentAttnA_Ins_3	7Networks_RH_SalVentAttn_FrOperIns_4
770	7Networks_RH_SalVentAttn_FrOperIns_5	40	10	-2	744	17Networks_RH_SalVentAttnA_Ins_4	7Networks_RH_SalVentAttn_FrOperIns_5
771	7Networks_RH_SalVentAttn_FrOperIns_6	40	-6	-6	745	17Networks_RH_SalVentAttnA_Ins_5	7Networks_RH_SalVentAttn_FrOperIns_6
772	7Networks_RH_SalVentAttn_FrOperIns_7	46	-10	-6	648	17Networks_RH_SomMotB_Aud_4	7Networks_RH_SalVentAttn_FrOperIns_7
773	7Networks_RH_SalVentAttn_FrOperIns_8	34	24	2	787	17Networks_RH_SalVentAttnB_Ins_5	7Networks_RH_SalVentAttn_FrOperIns_8
774	7Networks_RH_SalVentAttn_FrOperIns_9	38	6	4	746	17Networks_RH_SalVentAttnA_Ins_6	7Networks_RH_SalVentAttn_FrOperIns_9
775	7Networks_RH_SalVentAttn_FrOperIns_10	38	30	2	788	17Networks_RH_SalVentAttnB_Ins_6	7Networks_RH_SalVentAttn_FrOperIns_10
776	7Networks_RH_SalVentAttn_FrOperIns_11	40	-14	2	747	17Networks_RH_SalVentAttnA_Ins_7	7Networks_RH_SalVentAttn_FrOperIns_11
777	7Networks_RH_SalVentAttn_FrOperIns_12	34	20	10	748	17Networks_RH_SalVentAttnA_Ins_8	7Networks_RH_SalVentAttn_FrOperIns_12
778	7Networks_RH_SalVentAttn_FrOperIns_13	42	24	6	789	17Networks_RH_SalVentAttnB_Ins_7	7Networks_RH_SalVentAttn_FrOperIns_13
779	7Networks_RH_SalVentAttn_FrOperIns_14	34	6	10	749	17Networks_RH_SalVentAttnA_Ins_9	7Networks_RH_SalVentAttn_FrOperIns_14
780	7Networks_RH_SalVentAttn_FrOperIns_15	48	20	2	790	17Networks_RH_SalVentAttnB_Ins_8	7Networks_RH_SalVentAttn_FrOperIns_15
781	7Networks_RH_SalVentAttn_FrOperIns_16	38	12	10	733	17Networks_RH_SalVentAttnA_FrOper_1	7Networks_RH_SalVentAttn_FrOperIns_16
782	7Networks_RH_SalVentAttn_FrOperIns_17	44	12	4	734	17Networks_RH_SalVentAttnA_FrOper_2	7Networks_RH_SalVentAttn_FrOperIns_17
783	7Networks_RH_SalVentAttn_FrOperIns_18	40	2	14	735	17Networks_RH_SalVentAttnA_FrOper_3	7Networks_RH_SalVentAttn_FrOperIns_18
784	7Networks_RH_SalVentAttn_FrOperIns_19	50	8	0	736	17Networks_RH_SalVentAttnA_FrOper_4	7Networks_RH_SalVentAttn_FrOperIns_19
785	7Networks_RH_SalVentAttn_FrOperIns_20	48	0	6	737	17Networks_RH_SalVentAttnA_FrOper_5	7Networks_RH_SalVentAttn_FrOperIns_20
786	7Networks_RH_SalVentAttn_FrOperIns_21	52	14	8	791	17Networks_RH_SalVentAttnB_Ins_9	7Networks_RH_SalVentAttn_FrOperIns_21
787	7Networks_RH_SalVentAttn_FrOperIns_22	58	4	6	738	17Networks_RH_SalVentAttnA_FrOper_6	7Networks_RH_SalVentAttn_FrOperIns_22
788	7Networks_RH_SalVentAttn_FrOperIns_23	56	8	12	739	17Networks_RH_SalVentAttnA_FrOper_7	7Networks_RH_SalVentAttn_FrOperIns_23
789	7Networks_RH_SalVentAttn_FrOperIns_24	60	10	20	740	17Networks_RH_SalVentAttnA_FrOper_8	7Networks_RH_SalVentAttn_FrOperIns_24
790	7Networks_RH_SalVentAttn_PFCl_1	32	48	20	776	17Networks_RH_SalVentAttnB_PFCl_2	7Networks_RH_SalVentAttn_PFCl_1
791	7Networks_RH_SalVentAttn_PFCl_2	28	44	32	779	17Networks_RH_SalVentAttnB_PFCl_5	7Networks_RH_SalVentAttn_PFCl_2
792	7Networks_RH_SalVentAttn_Med_1	4	24	26	793	17Networks_RH_SalVentAttnB_PFCmp_2	7Networks_RH_SalVentAttn_Med_1
793	7Networks_RH_SalVentAttn_Med_2	4	10	34	761	17Networks_RH_SalVentAttnA_FrMed_1	7Networks_RH_SalVentAttn_Med_2
794	7Networks_RH_SalVentAttn_Med_3	4	-6	36	762	17Networks_RH_SalVentAttnA_FrMed_2	7Networks_RH_SalVentAttn_Med_3
795	7Networks_RH_SalVentAttn_Med_4	8	24	38	795	17Networks_RH_SalVentAttnB_PFCmp_4	7Networks_RH_SalVentAttn_Med_4
796	7Networks_RH_SalVentAttn_Med_5	8	14	40	763	17Networks_RH_SalVentAttnA_FrMed_3	7Networks_RH_SalVentAttn_Med_5
797	7Networks_RH_SalVentAttn_Med_6	8	-26	40	750	17Networks_RH_SalVentAttnA_ParMed_1	7Networks_RH_SalVentAttn_Med_6
798	7Networks_RH_SalVentAttn_Med_7	8	-14	40	751	17Networks_RH_SalVentAttnA_ParMed_2	7Networks_RH_SalVentAttn_Med_7
799	7Networks_RH_SalVentAttn_Med_8	10	-34	42	752	17Networks_RH_SalVentAttnA_ParMed_3	7Networks_RH_SalVentAttn_Med_8
800	7Networks_RH_SalVentAttn_Med_9	14	-24	38	753	17Networks_RH_SalVentAttnA_ParMed_4	7Networks_RH_SalVentAttn_Med_9
801	7Networks_RH_SalVentAttn_Med_10	12	-40	44	754	17Networks_RH_SalVentAttnA_ParMed_5	7Networks_RH_SalVentAttn_Med_10
802	7Networks_RH_SalVentAttn_Med_11	8	14	50	766	17Networks_RH_SalVentAttnA_FrMed_6	7Networks_RH_SalVentAttn_Med_11
803	7Networks_RH_SalVentAttn_Med_12	16	-30	44	755	17Networks_RH_SalVentAttnA_ParMed_6	7Networks_RH_SalVentAttn_Med_12
804	7Networks_RH_SalVentAttn_Med_13	8	-42	50	757	17Networks_RH_SalVentAttnA_ParMed_8	7Networks_RH_SalVentAttn_Med_13
805	7Networks_RH_SalVentAttn_Med_14	14	-36	52	758	17Networks_RH_SalVentAttnA_ParMed_9	7Networks_RH_SalVentAttn_Med_14
806	7Networks_RH_SalVentAttn_Med_15	4	10	60	796	17Networks_RH_SalVentAttnB_PFCmp_5	7Networks_RH_SalVentAttn_Med_15
807	7Networks_RH_SalVentAttn_Med_16	6	-46	58	759	17Networks_RH_SalVentAttnA_ParMed_10	7Networks_RH_SalVentAttn_Med_16
808	7Networks_RH_SalVentAttn_Med_17	6	0	66	768	17Networks_RH_SalVentAttnA_FrMed_8	7Networks_RH_SalVentAttn_Med_17
809	7Networks_RH_SalVentAttn_Med_18	10	-46	64	709	17Networks_RH_DorsAttnB_PostC_16	7Networks_RH_SalVentAttn_Med_18
810	7Networks_RH_SalVentAttn_Med_19	16	6	70	769	17Networks_RH_SalVentAttnA_FrMed_9	7Networks_RH_SalVentAttn_Med_19
811	7Networks_RH_SalVentAttn_Med_20	18	-4	68	601	17Networks_RH_SomMotA_33	7Networks_RH_SalVentAttn_Med_20
812	7Networks_RH_Limbic_OFC_1	20	14	-22	798	17Networks_RH_LimbicB_OFC_1	7Networks_RH_Limbic_OFC_1
813	7Networks_RH_Limbic_OFC_2	14	16	-16	799	17Networks_RH_LimbicB_OFC_2	7Networks_RH_Limbic_OFC_2
814	7Networks_RH_Limbic_OFC_3	16	26	-24	800	17Networks_RH_LimbicB_OFC_3	7Networks_RH_Limbic_OFC_3
815	7Networks_RH_Limbic_OFC_4	10	28	-20	801	17Networks_RH_LimbicB_OFC_4	7Networks_RH_Limbic_OFC_4
816	7Networks_RH_Limbic_OFC_5	10	40	-24	802	17Networks_RH_LimbicB_OFC_5	7Networks_RH_Limbic_OFC_5
817	7Networks_RH_Limbic_OFC_6	24	28	-18	803	17Networks_RH_LimbicB_OFC_6	7Networks_RH_Limbic_OFC_6
818	7Networks_RH_Limbic_OFC_7	16	48	-20	805	17Networks_RH_LimbicB_OFC_8	7Networks_RH_Limbic_OFC_7
819	7Networks_RH_Limbic_OFC_8	4	20	-20	807	17Networks_RH_LimbicB_OFC_10	7Networks_RH_Limbic_OFC_8
820	7Networks_RH_Limbic_OFC_9	4	40	-26	808	17Networks_RH_LimbicB_OFC_11	7Networks_RH_Limbic_OFC_9
821	7Networks_RH_Limbic_OFC_10	6	54	-22	809	17Networks_RH_LimbicB_OFC_12	7Networks_RH_Limbic_OFC_10
822	7Networks_RH_Limbic_OFC_11	14	60	-18	810	17Networks_RH_LimbicB_OFC_13	7Networks_RH_Limbic_OFC_11
823	7Networks_RH_Limbic_OFC_12	4	26	-12	811	17Networks_RH_LimbicB_OFC_14	7Networks_RH_Limbic_OFC_12
824	7Networks_RH_Limbic_OFC_13	6	64	-12	812	17Networks_RH_LimbicB_OFC_15	7Networks_RH_Limbic_OFC_13
825	7Networks_RH_Limbic_OFC_14	22	62	-10	813	17Networks_RH_LimbicB_OFC_16	7Networks_RH_Limbic_OFC_14
826	7Networks_RH_Limbic_TempPole_1	28	2	-44	814	17Networks_RH_LimbicA_TempPole_1	7Networks_RH_Limbic_TempPole_1
827	7Networks_RH_Limbic_TempPole_2	34	10	-40	815	17Networks_RH_LimbicA_TempPole_2	7Networks_RH_Limbic_TempPole_2
828	7Networks_RH_Limbic_TempPole_3	48	-6	-40	816	17Networks_RH_LimbicA_TempPole_3	7Networks_RH_Limbic_TempPole_3
