index	ROIName7	R	A	S	ROILabel17	ROIName17	name
414	7Networks_LH_Default_PFC_34	-26	26	44	355	17Networks_LH_DefaultA_PFCd_2	7Networks_LH_Default_PFC_34
415	7Networks_LH_Default_PFC_35	-8	42	52	413	17Networks_LH_DefaultB_PFCd_8	7Networks_LH_Default_PFC_35
416	7Networks_LH_Default_PFC_36	-42	8	48	416	17Networks_LH_DefaultB_PFCl_1	7Networks_LH_Default_PFC_36
417	7Networks_LH_Default_PFC_37	-38	14	56	417	17Networks_LH_DefaultB_PFCl_2	7Networks_LH_Default_PFC_37
418	7Networks_LH_Default_PFC_38	-20	32	50	356	17Networks_LH_DefaultA_PFCd_3	7Networks_LH_Default_PFC_38
419	7Networks_LH_Default_PFC_39	-30	16	56	321	17Networks_LH_ContB_PFCd_1	7Networks_LH_Default_PFC_39
420	7Networks_LH_Default_PFC_40	-22	18	50	357	17Networks_LH_DefaultA_PFCd_4	7Networks_LH_Default_PFC_40
421	7Networks_LH_Default_PFC_41	-12	24	62	414	17Networks_LH_DefaultB_PFCd_9	7Networks_LH_Default_PFC_41
422	7Networks_LH_Default_PFC_42	-4	12	64	415	17Networks_LH_DefaultB_PFCd_10	7Networks_LH_Default_PFC_42
423	7Networks_LH_Default_pCunPCC_1	-10	-54	8	430	17Networks_LH_DefaultC_Rsp_2	7Networks_LH_Default_pCunPCC_1
424	7Networks_LH_Default_pCunPCC_2	-6	-46	12	358	17Networks_LH_DefaultA_pCunPCC_1	7Networks_LH_Default_pCunPCC_2
425	7Networks_LH_Default_pCunPCC_3	-4	-54	12	359	17Networks_LH_DefaultA_pCunPCC_2	7Networks_LH_Default_pCunPCC_3
426	7Networks_LH_Default_pCunPCC_4	-12	-58	16	431	17Networks_LH_DefaultC_Rsp_3	7Networks_LH_Default_pCunPCC_4
427	7Networks_LH_Default_pCunPCC_5	-4	-50	18	360	17Networks_LH_DefaultA_pCunPCC_3	7Networks_LH_Default_pCunPCC_5
428	7Networks_LH_Default_pCunPCC_6	-6	-44	22	342	17Networks_LH_ContC_Cingp_1	7Networks_LH_Default_pCunPCC_6
429	7Networks_LH_Default_pCunPCC_7	-4	-58	20	361	17Networks_LH_DefaultA_pCunPCC_4	7Networks_LH_Default_pCunPCC_7
430	7Networks_LH_Default_pCunPCC_8	-4	-48	26	362	17Networks_LH_DefaultA_pCunPCC_5	7Networks_LH_Default_pCunPCC_8
431	7Networks_LH_Default_pCunPCC_9	-4	-64	24	363	17Networks_LH_DefaultA_pCunPCC_6	7Networks_LH_Default_pCunPCC_9
432	7Networks_LH_Default_pCunPCC_10	-12	-68	28	330	17Networks_LH_ContC_pCun_1	7Networks_LH_Default_pCunPCC_10
433	7Networks_LH_Default_pCunPCC_11	-6	-56	26	364	17Networks_LH_DefaultA_pCunPCC_7	7Networks_LH_Default_pCunPCC_11
434	7Networks_LH_Default_pCunPCC_12	-2	-40	30	365	17Networks_LH_DefaultA_pCunPCC_8	7Networks_LH_Default_pCunPCC_12
435	7Networks_LH_Default_pCunPCC_13	-8	-48	30	366	17Networks_LH_DefaultA_pCunPCC_9	7Networks_LH_Default_pCunPCC_13
436	7Networks_LH_Default_pCunPCC_14	-4	-64	30	367	17Networks_LH_DefaultA_pCunPCC_10	7Networks_LH_Default_pCunPCC_14
437	7Networks_LH_Default_pCunPCC_15	-8	-70	32	331	17Networks_LH_ContC_pCun_2	7Networks_LH_Default_pCunPCC_15
438	7Networks_LH_Default_pCunPCC_16	-10	-54	32	368	17Networks_LH_DefaultA_pCunPCC_11	7Networks_LH_Default_pCunPCC_16
439	7Networks_LH_Default_pCunPCC_17	-6	-40	34	369	17Networks_LH_DefaultA_pCunPCC_12	7Networks_LH_Default_pCunPCC_17
440	7Networks_LH_Default_pCunPCC_18	-2	-16	36	370	17Networks_LH_DefaultA_pCunPCC_13	7Networks_LH_Default_pCunPCC_18
441	7Networks_LH_Default_pCunPCC_19	-4	-32	38	371	17Networks_LH_DefaultA_pCunPCC_14	7Networks_LH_Default_pCunPCC_19
442	7Networks_LH_Default_pCunPCC_20	-12	-46	36	372	17Networks_LH_DefaultA_pCunPCC_15	7Networks_LH_Default_pCunPCC_20
443	7Networks_LH_Default_pCunPCC_21	-6	-58	36	373	17Networks_LH_DefaultA_pCunPCC_16	7Networks_LH_Default_pCunPCC_21
444	7Networks_LH_Default_pCunPCC_22	-6	-38	42	333	17Networks_LH_ContC_pCun_4	7Networks_LH_Default_pCunPCC_22
445	7Networks_LH_Default_pCunPCC_23	-4	-66	40	374	17Networks_LH_DefaultA_pCunPCC_17	7Networks_LH_Default_pCunPCC_23
446	7Networks_LH_Default_pCunPCC_24	-8	-52	40	375	17Networks_LH_DefaultA_pCunPCC_18	7Networks_LH_Default_pCunPCC_24
447	7Networks_LH_Default_pCunPCC_25	-6	-44	44	334	17Networks_LH_ContC_pCun_5	7Networks_LH_Default_pCunPCC_25
448	7Networks_LH_Default_pCunPCC_26	-4	-56	46	337	17Networks_LH_ContC_pCun_8	7Networks_LH_Default_pCunPCC_26
449	7Networks_LH_Default_PHC_1	-20	-22	-24	434	17Networks_LH_DefaultC_PHC_2	7Networks_LH_Default_PHC_1
450	7Networks_LH_Default_PHC_2	-22	-36	-14	437	17Networks_LH_DefaultC_PHC_5	7Networks_LH_Default_PHC_2
451	7Networks_RH_Vis_1	32	-36	-22	583	17Networks_RH_DorsAttnA_TempOcc_2	7Networks_RH_Vis_1
452	7Networks_RH_Vis_2	32	-26	-22	877	17Networks_RH_DefaultC_PHC_1	7Networks_RH_Vis_2
453	7Networks_RH_Vis_3	36	-52	-18	453	17Networks_RH_VisCent_ExStr_1	7Networks_RH_Vis_3
454	7Networks_RH_Vis_4	32	-40	-12	585	17Networks_RH_DorsAttnA_TempOcc_4	7Networks_RH_Vis_4
455	7Networks_RH_Vis_5	30	-52	-10	454	17Networks_RH_VisCent_ExStr_2	7Networks_RH_Vis_5
456	7Networks_RH_Vis_6	46	-58	-16	587	17Networks_RH_DorsAttnA_TempOcc_6	7Networks_RH_Vis_6
457	7Networks_RH_Vis_7	38	-66	-16	455	17Networks_RH_VisCent_ExStr_3	7Networks_RH_Vis_7
458	7Networks_RH_Vis_8	24	-32	-16	879	17Networks_RH_DefaultC_PHC_3	7Networks_RH_Vis_8
459	7Networks_RH_Vis_9	28	-72	-10	456	17Networks_RH_VisCent_ExStr_4	7Networks_RH_Vis_9
460	7Networks_RH_Vis_10	30	-80	-12	457	17Networks_RH_VisCent_ExStr_5	7Networks_RH_Vis_10
461	7Networks_RH_Vis_11	40	-76	-16	458	17Networks_RH_VisCent_ExStr_6	7Networks_RH_Vis_11
462	7Networks_RH_Vis_12	24	-56	-8	490	17Networks_RH_VisPeri_ExStrInf_1	7Networks_RH_Vis_12
463	7Networks_RH_Vis_13	24	-46	-8	491	17Networks_RH_VisPeri_ExStrInf_2	7Networks_RH_Vis_13
464	7Networks_RH_Vis_14	22	-68	-8	459	17Networks_RH_VisCent_ExStr_7	7Networks_RH_Vis_14
465	7Networks_RH_Vis_15	36	-84	-16	460	17Networks_RH_VisCent_ExStr_8	7Networks_RH_Vis_15
466	7Networks_RH_Vis_16	16	-80	-14	461	17Networks_RH_VisCent_ExStr_9	7Networks_RH_Vis_16
467	7Networks_RH_Vis_17	48	-74	-14	462	17Networks_RH_VisCent_ExStr_10	7Networks_RH_Vis_17
468	7Networks_RH_Vis_18	20	-88	-12	463	17Networks_RH_VisCent_ExStr_11	7Networks_RH_Vis_18
469	7Networks_RH_Vis_19	18	-34	-12	880	17Networks_RH_DefaultC_PHC_4	7Networks_RH_Vis_19
470	7Networks_RH_Vis_20	16	-48	-8	492	17Networks_RH_VisPeri_ExStrInf_3	7Networks_RH_Vis_20
471	7Networks_RH_Vis_21	14	-62	-4	493	17Networks_RH_VisPeri_ExStrInf_4	7Networks_RH_Vis_21
472	7Networks_RH_Vis_22	10	-74	-6	494	17Networks_RH_VisPeri_ExStrInf_5	7Networks_RH_Vis_22
473	7Networks_RH_Vis_23	50	-64	-4	590	17Networks_RH_DorsAttnA_TempOcc_9	7Networks_RH_Vis_23
474	7Networks_RH_Vis_24	26	-96	-14	464	17Networks_RH_VisCent_ExStr_12	7Networks_RH_Vis_24
475	7Networks_RH_Vis_25	16	-96	-12	465	17Networks_RH_VisCent_ExStr_13	7Networks_RH_Vis_25
476	7Networks_RH_Vis_26	40	-88	-10	466	17Networks_RH_VisCent_ExStr_14	7Networks_RH_Vis_26
477	7Networks_RH_Vis_27	6	-88	-10	467	17Networks_RH_VisCent_ExStr_15	7Networks_RH_Vis_27
478	7Networks_RH_Vis_28	6	-68	2	495	17Networks_RH_VisPeri_ExStrInf_6	7Networks_RH_Vis_28
479	7Networks_RH_Vis_29	48	-74	-6	468	17Networks_RH_VisCent_ExStr_16	7Networks_RH_Vis_29
480	7Networks_RH_Vis_30	16	-40	-4	496	17Networks_RH_VisPeri_ExStrInf_7	7Networks_RH_Vis_30
481	7Networks_RH_Vis_31	14	-54	0	497	17Networks_RH_VisPeri_ExStrInf_8	7Networks_RH_Vis_31
482	7Networks_RH_Vis_32	4	-76	2	484	17Networks_RH_VisPeri_StriCal_1	7Networks_RH_Vis_32
483	7Networks_RH_Vis_33	32	-94	-4	469	17Networks_RH_VisCent_ExStr_17	7Networks_RH_Vis_33
484	7Networks_RH_Vis_34	44	-68	0	470	17Networks_RH_VisCent_ExStr_18	7Networks_RH_Vis_34
485	7Networks_RH_Vis_35	20	-102	-6	451	17Networks_RH_VisCent_Striate_1	7Networks_RH_Vis_35
486	7Networks_RH_Vis_36	22	-50	0	498	17Networks_RH_VisPeri_ExStrInf_9	7Networks_RH_Vis_36
487	7Networks_RH_Vis_37	10	-62	6	485	17Networks_RH_VisPeri_StriCal_2	7Networks_RH_Vis_37
488	7Networks_RH_Vis_38	42	-86	-2	471	17Networks_RH_VisCent_ExStr_19	7Networks_RH_Vis_38
489	7Networks_RH_Vis_39	12	-98	0	452	17Networks_RH_VisCent_Striate_2	7Networks_RH_Vis_39
490	7Networks_RH_Vis_40	52	-74	2	472	17Networks_RH_VisCent_ExStr_20	7Networks_RH_Vis_40
491	7Networks_RH_Vis_41	14	-44	4	873	17Networks_RH_DefaultC_Rsp_1	7Networks_RH_Vis_41
492	7Networks_RH_Vis_42	8	-86	2	486	17Networks_RH_VisPeri_StriCal_3	7Networks_RH_Vis_42
493	7Networks_RH_Vis_43	24	-100	4	473	17Networks_RH_VisCent_ExStr_21	7Networks_RH_Vis_43
494	7Networks_RH_Vis_44	20	-70	6	487	17Networks_RH_VisPeri_StriCal_4	7Networks_RH_Vis_44
495	7Networks_RH_Vis_45	24	-58	6	488	17Networks_RH_VisPeri_StriCal_5	7Networks_RH_Vis_45
496	7Networks_RH_Vis_46	50	-66	8	593	17Networks_RH_DorsAttnA_ParOcc_1	7Networks_RH_Vis_46
497	7Networks_RH_Vis_47	34	-90	4	474	17Networks_RH_VisCent_ExStr_22	7Networks_RH_Vis_47
498	7Networks_RH_Vis_48	10	-72	10	489	17Networks_RH_VisPeri_StriCal_6	7Networks_RH_Vis_48
499	7Networks_RH_Vis_49	16	-100	12	475	17Networks_RH_VisCent_ExStr_23	7Networks_RH_Vis_49
500	7Networks_RH_Vis_50	44	-78	6	476	17Networks_RH_VisCent_ExStr_24	7Networks_RH_Vis_50
501	7Networks_RH_Vis_51	4	-86	12	499	17Networks_RH_VisPeri_ExStrSup_1	7Networks_RH_Vis_51
502	7Networks_RH_Vis_52	28	-94	14	477	17Networks_RH_VisCent_ExStr_25	7Networks_RH_Vis_52
503	7Networks_RH_Vis_53	8	-94	16	478	17Networks_RH_VisCent_ExStr_26	7Networks_RH_Vis_53
504	7Networks_RH_Vis_54	46	-72	16	596	17Networks_RH_DorsAttnA_ParOcc_4	7Networks_RH_Vis_54
505	7Networks_RH_Vis_55	20	-62	14	500	17Networks_RH_VisPeri_ExStrSup_2	7Networks_RH_Vis_55
506	7Networks_RH_Vis_56	38	-84	10	479	17Networks_RH_VisCent_ExStr_27	7Networks_RH_Vis_56
507	7Networks_RH_Vis_57	16	-94	20	480	17Networks_RH_VisCent_ExStr_28	7Networks_RH_Vis_57
508	7Networks_RH_Vis_58	4	-80	24	501	17Networks_RH_VisPeri_ExStrSup_3	7Networks_RH_Vis_58
509	7Networks_RH_Vis_59	8	-68	20	502	17Networks_RH_VisPeri_ExStrSup_4	7Networks_RH_Vis_59
510	7Networks_RH_Vis_60	28	-88	18	481	17Networks_RH_VisCent_ExStr_29	7Networks_RH_Vis_60
511	7Networks_RH_Vis_61	42	-80	18	598	17Networks_RH_DorsAttnA_ParOcc_6	7Networks_RH_Vis_61
512	7Networks_RH_Vis_62	22	-60	22	876	17Networks_RH_DefaultC_Rsp_4	7Networks_RH_Vis_62
513	7Networks_RH_Vis_63	18	-70	24	503	17Networks_RH_VisPeri_ExStrSup_5	7Networks_RH_Vis_63
514	7Networks_RH_Vis_64	8	-88	32	504	17Networks_RH_VisPeri_ExStrSup_6	7Networks_RH_Vis_64
515	7Networks_RH_Vis_65	36	-80	24	599	17Networks_RH_DorsAttnA_ParOcc_7	7Networks_RH_Vis_65
516	7Networks_RH_Vis_66	22	-88	28	482	17Networks_RH_VisCent_ExStr_30	7Networks_RH_Vis_66
517	7Networks_RH_Vis_67	10	-78	32	505	17Networks_RH_VisPeri_ExStrSup_7	7Networks_RH_Vis_67
518	7Networks_RH_Vis_68	30	-78	26	483	17Networks_RH_VisCent_ExStr_31	7Networks_RH_Vis_68
519	7Networks_RH_Vis_69	18	-86	40	506	17Networks_RH_VisPeri_ExStrSup_8	7Networks_RH_Vis_69
520	7Networks_RH_Vis_70	18	-78	38	507	17Networks_RH_VisPeri_ExStrSup_9	7Networks_RH_Vis_70
521	7Networks_RH_Vis_71	28	-78	40	602	17Networks_RH_DorsAttnA_SPL_2	7Networks_RH_Vis_71
522	7Networks_RH_Vis_72	22	-80	48	603	17Networks_RH_DorsAttnA_SPL_3	7Networks_RH_Vis_72
523	7Networks_RH_SomMot_1	52	12	-10	570	17Networks_RH_SomMotB_Aud_1	7Networks_RH_SomMot_1
524	7Networks_RH_SomMot_2	56	2	-2	571	17Networks_RH_SomMotB_Aud_2	7Networks_RH_SomMot_2
525	7Networks_RH_SomMot_3	46	-8	-8	572	17Networks_RH_SomMotB_Aud_3	7Networks_RH_SomMot_3
526	7Networks_RH_SomMot_4	60	-12	-4	887	17Networks_RH_TempPar_7	7Networks_RH_SomMot_4
527	7Networks_RH_SomMot_5	56	-10	4	573	17Networks_RH_SomMotB_Aud_4	7Networks_RH_SomMot_5
528	7Networks_RH_SomMot_6	44	-18	0	574	17Networks_RH_SomMotB_Aud_5	7Networks_RH_SomMot_6
529	7Networks_RH_SomMot_7	52	-30	2	889	17Networks_RH_TempPar_9	7Networks_RH_SomMot_7
530	7Networks_RH_SomMot_8	64	-22	0	890	17Networks_RH_TempPar_10	7Networks_RH_SomMot_8
531	7Networks_RH_SomMot_9	36	-16	8	569	17Networks_RH_SomMotB_Ins_1	7Networks_RH_SomMot_9
532	7Networks_RH_SomMot_10	40	-20	6	575	17Networks_RH_SomMotB_Aud_6	7Networks_RH_SomMot_10
533	7Networks_RH_SomMot_11	38	-10	12	558	17Networks_RH_SomMotB_S2_1	7Networks_RH_SomMot_11
534	7Networks_RH_SomMot_12	48	-20	8	576	17Networks_RH_SomMotB_Aud_7	7Networks_RH_SomMot_12
535	7Networks_RH_SomMot_13	36	-22	12	577	17Networks_RH_SomMotB_Aud_8	7Networks_RH_SomMot_13
536	7Networks_RH_SomMot_14	64	-32	6	894	17Networks_RH_TempPar_14	7Networks_RH_SomMot_14
537	7Networks_RH_SomMot_15	62	-22	10	578	17Networks_RH_SomMotB_Aud_9	7Networks_RH_SomMot_15
538	7Networks_RH_SomMot_16	40	-2	16	559	17Networks_RH_SomMotB_S2_2	7Networks_RH_SomMot_16
539	7Networks_RH_SomMot_17	36	-12	18	560	17Networks_RH_SomMotB_S2_3	7Networks_RH_SomMot_17
540	7Networks_RH_SomMot_18	54	-38	12	896	17Networks_RH_TempPar_16	7Networks_RH_SomMot_18
541	7Networks_RH_SomMot_19	34	-20	18	561	17Networks_RH_SomMotB_S2_4	7Networks_RH_SomMot_19
542	7Networks_RH_SomMot_20	40	-28	14	579	17Networks_RH_SomMotB_Aud_10	7Networks_RH_SomMot_20
543	7Networks_RH_SomMot_21	42	-12	18	562	17Networks_RH_SomMotB_S2_5	7Networks_RH_SomMot_21
544	7Networks_RH_SomMot_22	68	-30	14	580	17Networks_RH_SomMotB_Aud_11	7Networks_RH_SomMot_22
545	7Networks_RH_SomMot_23	50	-10	12	563	17Networks_RH_SomMotB_S2_6	7Networks_RH_SomMot_23
546	7Networks_RH_SomMot_24	40	-26	20	564	17Networks_RH_SomMotB_S2_7	7Networks_RH_SomMot_24
547	7Networks_RH_SomMot_25	50	-32	18	581	17Networks_RH_SomMotB_Aud_12	7Networks_RH_SomMot_25
548	7Networks_RH_SomMot_26	60	-2	10	565	17Networks_RH_SomMotB_S2_8	7Networks_RH_SomMot_26
549	7Networks_RH_SomMot_27	48	-20	18	566	17Networks_RH_SomMotB_S2_9	7Networks_RH_SomMot_27
550	7Networks_RH_SomMot_28	58	-12	16	567	17Networks_RH_SomMotB_S2_10	7Networks_RH_SomMot_28
551	7Networks_RH_SomMot_29	66	-10	14	568	17Networks_RH_SomMotB_S2_11	7Networks_RH_SomMot_29
552	7Networks_RH_SomMot_30	62	2	18	549	17Networks_RH_SomMotB_Cent_1	7Networks_RH_SomMot_30
553	7Networks_RH_SomMot_31	64	-6	22	550	17Networks_RH_SomMotB_Cent_2	7Networks_RH_SomMot_31
554	7Networks_RH_SomMot_32	64	-12	26	551	17Networks_RH_SomMotB_Cent_3	7Networks_RH_SomMot_32
555	7Networks_RH_SomMot_33	60	2	26	552	17Networks_RH_SomMotB_Cent_4	7Networks_RH_SomMot_33
556	7Networks_RH_SomMot_34	62	-10	34	553	17Networks_RH_SomMotB_Cent_5	7Networks_RH_SomMot_34
557	7Networks_RH_SomMot_35	54	-8	34	554	17Networks_RH_SomMotB_Cent_6	7Networks_RH_SomMot_35
558	7Networks_RH_SomMot_36	52	-6	36	555	17Networks_RH_SomMotB_Cent_7	7Networks_RH_SomMot_36
559	7Networks_RH_SomMot_37	8	-2	42	675	17Networks_RH_SalVentAttnA_FrMed_4	7Networks_RH_SomMot_37
560	7Networks_RH_SomMot_38	56	-16	40	508	17Networks_RH_SomMotA_1	7Networks_RH_SomMot_38
561	7Networks_RH_SomMot_39	60	-10	46	556	17Networks_RH_SomMotB_Cent_8	7Networks_RH_SomMot_39
562	7Networks_RH_SomMot_40	10	-14	40	662	17Networks_RH_SalVentAttnA_ParMed_2	7Networks_RH_SomMot_40
563	7Networks_RH_SomMot_41	50	-20	40	618	17Networks_RH_DorsAttnB_PostC_4	7Networks_RH_SomMot_41
564	7Networks_RH_SomMot_42	42	-16	38	557	17Networks_RH_SomMotB_Cent_9	7Networks_RH_SomMot_42
565	7Networks_RH_SomMot_43	54	-20	50	509	17Networks_RH_SomMotA_2	7Networks_RH_SomMot_43
566	7Networks_RH_SomMot_44	14	-20	42	665	17Networks_RH_SalVentAttnA_ParMed_5	7Networks_RH_SomMot_44
567	7Networks_RH_SomMot_45	50	-14	50	510	17Networks_RH_SomMotA_3	7Networks_RH_SomMot_45
568	7Networks_RH_SomMot_46	10	-8	46	511	17Networks_RH_SomMotA_4	7Networks_RH_SomMot_46
569	7Networks_RH_SomMot_47	46	-10	50	512	17Networks_RH_SomMotA_5	7Networks_RH_SomMot_47
570	7Networks_RH_SomMot_48	52	-18	58	513	17Networks_RH_SomMotA_6	7Networks_RH_SomMot_48
571	7Networks_RH_SomMot_49	50	-26	56	514	17Networks_RH_SomMotA_7	7Networks_RH_SomMot_49
572	7Networks_RH_SomMot_50	38	-18	48	515	17Networks_RH_SomMotA_8	7Networks_RH_SomMot_50
573	7Networks_RH_SomMot_51	10	-28	48	669	17Networks_RH_SalVentAttnA_ParMed_9	7Networks_RH_SomMot_51
574	7Networks_RH_SomMot_52	6	-2	54	516	17Networks_RH_SomMotA_9	7Networks_RH_SomMot_52
575	7Networks_RH_SomMot_53	6	-14	50	517	17Networks_RH_SomMotA_10	7Networks_RH_SomMot_53
576	7Networks_RH_SomMot_54	42	-6	62	633	17Networks_RH_DorsAttnB_FEF_3	7Networks_RH_SomMot_54
577	7Networks_RH_SomMot_55	32	-38	56	624	17Networks_RH_DorsAttnB_PostC_10	7Networks_RH_SomMot_55
578	7Networks_RH_SomMot_56	44	-22	58	518	17Networks_RH_SomMotA_11	7Networks_RH_SomMot_56
579	7Networks_RH_SomMot_57	42	-16	58	519	17Networks_RH_SomMotA_12	7Networks_RH_SomMot_57
580	7Networks_RH_SomMot_58	40	-34	62	520	17Networks_RH_SomMotA_13	7Networks_RH_SomMot_58
581	7Networks_RH_SomMot_59	8	-34	52	521	17Networks_RH_SomMotA_14	7Networks_RH_SomMot_59
582	7Networks_RH_SomMot_60	34	-24	54	522	17Networks_RH_SomMotA_15	7Networks_RH_SomMot_60
583	7Networks_RH_SomMot_61	4	-20	58	523	17Networks_RH_SomMotA_16	7Networks_RH_SomMot_61
584	7Networks_RH_SomMot_62	30	-34	64	524	17Networks_RH_SomMotA_17	7Networks_RH_SomMot_62
585	7Networks_RH_SomMot_63	30	-40	66	525	17Networks_RH_SomMotA_18	7Networks_RH_SomMot_63
586	7Networks_RH_SomMot_64	34	-28	64	526	17Networks_RH_SomMotA_19	7Networks_RH_SomMot_64
587	7Networks_RH_SomMot_65	8	-40	60	527	17Networks_RH_SomMotA_20	7Networks_RH_SomMot_65
588	7Networks_RH_SomMot_66	34	-20	68	528	17Networks_RH_SomMotA_21	7Networks_RH_SomMot_66
589	7Networks_RH_SomMot_67	28	-12	66	529	17Networks_RH_SomMotA_22	7Networks_RH_SomMot_67
590	7Networks_RH_SomMot_68	26	-24	58	530	17Networks_RH_SomMotA_23	7Networks_RH_SomMot_68
591	7Networks_RH_SomMot_69	4	-28	62	531	17Networks_RH_SomMotA_24	7Networks_RH_SomMot_69
592	7Networks_RH_SomMot_70	24	-28	68	532	17Networks_RH_SomMotA_25	7Networks_RH_SomMot_70
593	7Networks_RH_SomMot_71	6	-12	70	533	17Networks_RH_SomMotA_26	7Networks_RH_SomMot_71
594	7Networks_RH_SomMot_72	22	-44	68	534	17Networks_RH_SomMotA_27	7Networks_RH_SomMot_72
595	7Networks_RH_SomMot_73	22	-34	70	535	17Networks_RH_SomMotA_28	7Networks_RH_SomMot_73
596	7Networks_RH_SomMot_74	22	-22	70	536	17Networks_RH_SomMotA_29	7Networks_RH_SomMot_74
597	7Networks_RH_SomMot_75	20	-12	70	537	17Networks_RH_SomMotA_30	7Networks_RH_SomMot_75
598	7Networks_RH_SomMot_76	10	-40	70	538	17Networks_RH_SomMotA_31	7Networks_RH_SomMot_76
599	7Networks_RH_SomMot_77	18	-28	62	539	17Networks_RH_SomMotA_32	7Networks_RH_SomMot_77
600	7Networks_RH_SomMot_78	16	-44	76	540	17Networks_RH_SomMotA_33	7Networks_RH_SomMot_78
601	7Networks_RH_SomMot_79	12	-10	70	541	17Networks_RH_SomMotA_34	7Networks_RH_SomMot_79
602	7Networks_RH_SomMot_80	4	-32	72	542	17Networks_RH_SomMotA_35	7Networks_RH_SomMot_80
603	7Networks_RH_SomMot_81	8	-20	76	543	17Networks_RH_SomMotA_36	7Networks_RH_SomMot_81
604	7Networks_RH_SomMot_82	14	-16	76	544	17Networks_RH_SomMotA_37	7Networks_RH_SomMot_82
605	7Networks_RH_SomMot_83	20	-36	76	545	17Networks_RH_SomMotA_38	7Networks_RH_SomMot_83
606	7Networks_RH_SomMot_84	14	-32	72	546	17Networks_RH_SomMotA_39	7Networks_RH_SomMot_84
607	7Networks_RH_SomMot_85	14	-26	72	547	17Networks_RH_SomMotA_40	7Networks_RH_SomMot_85
608	7Networks_RH_SomMot_86	10	-34	78	548	17Networks_RH_SomMotA_41	7Networks_RH_SomMot_86
609	7Networks_RH_DorsAttn_Post_1	48	-36	-22	582	17Networks_RH_DorsAttnA_TempOcc_1	7Networks_RH_DorsAttn_Post_1
610	7Networks_RH_DorsAttn_Post_2	46	-44	-18	584	17Networks_RH_DorsAttnA_TempOcc_3	7Networks_RH_DorsAttn_Post_2
611	7Networks_RH_DorsAttn_Post_3	54	-48	-20	586	17Networks_RH_DorsAttnA_TempOcc_5	7Networks_RH_DorsAttn_Post_3
612	7Networks_RH_DorsAttn_Post_4	50	-58	-10	588	17Networks_RH_DorsAttnA_TempOcc_7	7Networks_RH_DorsAttn_Post_4
613	7Networks_RH_DorsAttn_Post_5	58	-56	-10	589	17Networks_RH_DorsAttnA_TempOcc_8	7Networks_RH_DorsAttn_Post_5
614	7Networks_RH_DorsAttn_Post_6	60	-52	-4	743	17Networks_RH_ContA_Temp_2	7Networks_RH_DorsAttn_Post_6
615	7Networks_RH_DorsAttn_Post_7	52	-58	0	591	17Networks_RH_DorsAttnA_TempOcc_10	7Networks_RH_DorsAttn_Post_7
616	7Networks_RH_DorsAttn_Post_8	58	-58	4	614	17Networks_RH_DorsAttnB_TempOcc_1	7Networks_RH_DorsAttn_Post_8
617	7Networks_RH_DorsAttn_Post_9	46	-60	6	592	17Networks_RH_DorsAttnA_TempOcc_11	7Networks_RH_DorsAttn_Post_9
618	7Networks_RH_DorsAttn_Post_10	52	-60	12	594	17Networks_RH_DorsAttnA_ParOcc_2	7Networks_RH_DorsAttn_Post_10
619	7Networks_RH_DorsAttn_Post_11	48	-64	16	595	17Networks_RH_DorsAttnA_ParOcc_3	7Networks_RH_DorsAttn_Post_11
620	7Networks_RH_DorsAttn_Post_12	44	-78	34	872	17Networks_RH_DefaultC_IPL_3	7Networks_RH_DorsAttn_Post_12
621	7Networks_RH_DorsAttn_Post_13	36	-74	36	600	17Networks_RH_DorsAttnA_ParOcc_8	7Networks_RH_DorsAttn_Post_13
622	7Networks_RH_DorsAttn_Post_14	60	-16	32	615	17Networks_RH_DorsAttnB_PostC_1	7Networks_RH_DorsAttn_Post_14
623	7Networks_RH_DorsAttn_Post_15	30	-66	34	601	17Networks_RH_DorsAttnA_SPL_1	7Networks_RH_DorsAttn_Post_15
624	7Networks_RH_DorsAttn_Post_16	58	-22	44	616	17Networks_RH_DorsAttnB_PostC_2	7Networks_RH_DorsAttn_Post_16
625	7Networks_RH_DorsAttn_Post_17	56	-28	52	617	17Networks_RH_DorsAttnB_PostC_3	7Networks_RH_DorsAttn_Post_17
626	7Networks_RH_DorsAttn_Post_18	32	-68	46	746	17Networks_RH_ContA_IPS_3	7Networks_RH_DorsAttn_Post_18
627	7Networks_RH_DorsAttn_Post_19	46	-38	50	748	17Networks_RH_ContA_IPS_5	7Networks_RH_DorsAttn_Post_19
628	7Networks_RH_DorsAttn_Post_20	24	-68	48	604	17Networks_RH_DorsAttnA_SPL_4	7Networks_RH_DorsAttn_Post_20
629	7Networks_RH_DorsAttn_Post_21	46	-28	44	619	17Networks_RH_DorsAttnB_PostC_5	7Networks_RH_DorsAttn_Post_21
630	7Networks_RH_DorsAttn_Post_22	38	-42	42	751	17Networks_RH_ContA_IPS_8	7Networks_RH_DorsAttn_Post_22
631	7Networks_RH_DorsAttn_Post_23	40	-36	54	620	17Networks_RH_DorsAttnB_PostC_6	7Networks_RH_DorsAttn_Post_23
632	7Networks_RH_DorsAttn_Post_24	28	-64	52	605	17Networks_RH_DorsAttnA_SPL_5	7Networks_RH_DorsAttn_Post_24
633	7Networks_RH_DorsAttn_Post_25	16	-74	52	606	17Networks_RH_DorsAttnA_SPL_6	7Networks_RH_DorsAttn_Post_25
